amount,log_amount,hour_of_day,day_of_week,is_fraud
144.13,4.97763,12,0,0
529.92,6.274611,14,6,0
3445.12,8.145004,8,2,0
4624.22,8.439279,16,4,0
1403.7,7.247579,3,6,0
1454.36,7.283009,22,6,0
3540.83,8.172399,5,4,0
2768.34,7.926364,12,4,0
4551.91,8.423522,5,0,0
4803.54,8.477317,7,5,0
123.42,4.823663,14,1,0
1238.06,7.122108,21,5,0
310.89,5.742651,15,0,0
3302.63,8.102777,23,2,0
2362.78,7.768017,17,2,0
863.77,6.762464,14,3,0
835.36,6.729059,3,0,0
4504.55,8.413065,0,1,0
1943.42,7.572719,22,4,0
2950.47,7.990059,8,0,0
4577.1,8.429039,17,3,0
653.97,6.484589,23,4,0
3777.67,8.237127,12,1,0
291.97,5.68007,10,4,0
1703.26,7.440886,18,2,0
3760.95,8.232693,15,3,0
1483.47,7.302813,18,2,0
808.33,6.696207,10,4,0
2544.86,7.842224,17,6,0
235.95,5.467849,6,3,0
238.12,5.476966,1,6,0
1668.0,7.41998,4,1,0
4446.26,8.400043,20,0,0
2301.97,7.741955,23,1,0
3136.45,8.051166,20,2,0
4403.46,8.390373,14,1,0
3222.0,8.078068,9,6,0
4302.03,8.367075,6,5,0
1799.68,7.49592,2,0,0
1233.83,7.118689,17,0,0
4931.44,8.503589,11,5,0
3021.7,8.013906,2,3,0
3654.8,8.20407,15,5,0
3743.21,8.227966,4,0,0
2788.99,7.933793,6,5,0
1441.94,7.274438,14,2,0
2346.43,7.761076,15,5,0
3935.07,8.277938,13,4,1
750.82,6.622497,11,2,0
3836.2,8.252498,5,5,0
1349.61,7.208312,9,3,0
553.96,6.318896,9,1,0
1207.6,7.097218,1,3,0
4094.82,8.317722,18,0,0
1055.96,6.963152,20,4,0
2646.26,7.88128,7,6,0
194.79,5.277043,7,1,0
2885.55,7.967817,17,6,0
1240.63,7.12418,23,4,0
4300.5,8.366719,5,1,0
258.21,5.557639,3,2,0
1421.29,7.260024,22,2,0
234.98,5.463747,23,4,0
776.3,6.655826,4,2,0
2285.85,7.734931,22,0,0
139.97,4.948547,17,2,0
956.85,6.864691,11,2,0
4344.75,8.376954,19,5,0
551.45,6.314363,12,5,0
2173.57,7.684586,20,5,0
4285.06,8.363123,12,5,0
2602.17,7.864485,6,1,0
2288.37,7.736032,3,2,0
313.57,5.751207,0,0,0
1462.76,7.288764,13,1,0
61.3,4.131961,7,0,0
3592.24,8.18681,9,6,0
1145.0,7.044033,2,1,0
3838.46,8.253087,14,6,0
4314.19,8.369897,16,5,0
2209.84,7.701128,21,3,0
3655.74,8.204327,7,6,0
1870.15,7.534308,0,6,0
3156.57,8.057558,18,6,0
4907.52,8.498728,20,1,0
2300.72,7.741412,1,4,0
2789.78,7.934076,21,6,0
1092.93,6.997532,21,1,0
4337.73,8.375337,14,1,0
300.47,5.708671,22,6,0
3040.15,8.019991,5,1,0
2228.57,7.709564,17,5,0
1430.66,7.26659,11,6,0
1759.63,7.473427,5,1,0
2073.67,7.637557,10,2,0
522.4,6.260346,8,2,0
397.1,5.986703,15,3,1
3310.74,8.105229,18,3,0
4280.22,8.361993,21,3,0
1302.85,7.173077,16,0,0
3307.33,8.104199,10,6,0
2837.74,7.951116,23,2,0
2504.2,7.826124,2,1,0
532.25,6.27899,4,1,0
3552.61,8.175719,4,6,0
2006.42,7.604606,18,1,0
1491.36,7.308114,23,6,0
649.68,6.478018,23,6,0
3883.19,8.26467,5,4,0
2746.81,7.91856,12,1,0
4427.28,8.395767,16,3,0
148.39,5.00656,9,5,0
4228.81,8.349912,20,5,0
3249.1,8.086441,23,5,0
4487.63,8.409303,1,4,0
2890.33,7.969472,10,4,0
1479.52,7.300149,12,0,0
1874.59,7.536679,22,4,0
913.02,6.817852,16,1,0
3120.8,8.046165,3,6,0
4641.08,8.442918,23,3,0
1157.51,7.05489,23,2,0
2118.46,7.658917,23,6,0
3674.64,8.209483,15,3,0
4570.84,8.427671,20,6,0
3186.84,8.067099,4,0,0
4890.6,8.495275,7,1,0
2026.39,7.614505,0,0,0
1977.45,7.590069,8,3,0
1804.22,7.498438,20,2,0
652.12,6.481761,7,0,0
1766.84,7.477514,20,4,0
3266.17,8.091679,9,3,0
326.02,5.790021,0,2,0
4169.03,8.335679,5,1,0
1825.71,7.510272,15,2,1
4205.77,8.34445,0,4,0
462.48,6.138763,1,6,0
2295.13,7.73898,9,6,0
1004.53,6.91327,21,0,0
1440.16,7.273204,11,1,0
2416.93,7.790667,9,0,0
4733.34,8.462598,15,1,0
1525.37,7.330648,7,2,0
4126.52,8.325432,20,1,0
4936.39,8.504592,1,3,0
1233.71,7.118591,6,2,0
1447.24,7.278104,18,3,0
3521.15,8.166827,8,6,0
4884.58,8.494043,7,4,0
3179.7,8.064857,12,1,0
2194.28,7.694065,3,3,0
1370.09,7.223361,4,6,0
1064.01,6.970739,0,2,0
4983.12,8.514012,0,4,0
1206.0,7.095893,7,5,0
3049.71,8.02313,17,0,0
855.83,6.75324,16,0,0
2227.77,7.709205,0,2,0
4337.07,8.375185,19,1,0
1443.93,7.275816,22,2,0
1192.82,7.084914,23,3,0
2733.34,7.913645,17,5,0
284.14,5.65298,23,6,0
4605.49,8.435221,12,1,0
535.78,6.285588,4,5,0
1666.2,7.418901,14,1,0
2223.01,7.707067,14,3,0
3313.33,8.106011,22,6,0
3457.46,8.148579,17,4,0
3562.74,8.178566,5,1,0
3582.04,8.183967,17,2,0
2684.35,7.895566,10,1,0
2414.37,7.789608,19,1,0
4185.11,8.339527,17,4,0
2272.86,7.729234,13,3,0
1017.21,6.925801,7,2,0
2319.9,7.74971,8,4,0
4332.75,8.374188,7,6,0
3663.08,8.206333,12,1,0
3595.32,8.187666,11,5,0
3122.35,8.046661,17,5,0
2634.06,7.876661,7,6,0
2498.37,7.823794,11,0,0
446.88,6.104525,3,1,0
2780.12,7.930609,0,4,0
3847.27,8.255379,18,6,0
3969.33,8.286604,0,4,0
145.23,4.985181,13,6,0
4089.34,8.316383,18,1,0
663.24,6.498644,19,6,0
193.7,5.27146,6,5,0
3941.0,8.279443,12,5,0
4664.15,8.447875,3,6,0
15.4,2.797281,10,6,0
3464.91,8.150731,9,3,0
1738.73,7.461485,15,2,0
2612.87,7.868587,2,3,0
1615.96,7.388303,16,4,0
1087.09,6.992179,0,2,0
486.65,6.189598,0,5,0
1351.17,7.209466,12,2,0
3294.36,8.100271,20,5,0
4107.81,8.320889,15,4,0
1979.5,7.591105,14,6,0
2860.49,7.959098,4,6,0
3222.48,8.078217,11,1,0
982.48,6.891097,5,6,0
4614.03,8.437074,1,6,0
2849.79,7.955351,5,6,0
3762.52,8.23311,17,5,0
4100.11,8.319013,6,2,0
945.45,6.852718,4,0,0
3069.07,8.029456,13,5,0
2571.17,7.852505,19,5,0
4948.24,8.506989,14,3,0
4472.56,8.40594,2,3,0
2993.01,8.004369,12,5,0
2757.95,7.922605,10,3,0
2058.99,7.630456,18,6,0
2871.13,7.962809,20,2,0
1884.2,7.541789,16,3,0
3009.87,8.009984,12,6,0
4392.58,8.3879,4,4,0
2597.92,7.862851,16,0,0
3618.21,8.194011,14,5,0
2198.32,7.695904,21,2,0
2818.62,7.944357,22,0,0
4733.83,8.462701,14,3,0
3202.66,8.072049,13,0,0
4526.31,8.417883,5,3,0
1597.12,7.376583,3,0,0
2809.36,7.941068,9,1,0
3891.9,8.26691,22,6,0
116.14,4.76337,5,4,0
3228.13,8.079968,16,6,0
2817.88,7.944095,6,4,0
2033.78,7.618143,0,3,0
2960.71,7.993522,4,1,0
603.03,6.403624,21,4,0
2449.59,7.804084,10,6,0
545.66,6.303827,19,6,0
1871.09,7.534811,13,0,0
1480.47,7.30079,15,4,0
4043.83,8.305195,5,4,0
783.9,6.665556,17,4,0
545.79,6.304065,7,2,0
3288.68,8.098546,18,0,0
2331.05,7.754503,7,1,0
961.97,6.870022,19,4,0
2414.96,7.789852,22,0,0
21.31,3.105035,13,2,0
1752.3,7.469255,14,3,0
4496.39,8.411253,22,3,0
1507.07,7.318586,13,5,0
3461.96,8.149879,9,1,0
1823.52,7.509072,17,1,0
728.51,6.592373,21,1,0
12.81,2.625393,12,3,0
845.49,6.741098,4,5,0
483.08,6.18225,3,3,0
3487.01,8.157087,10,6,0
3283.16,8.096866,3,2,0
3367.6,8.122253,18,5,0
1422.3,7.260733,21,6,0
1300.19,7.171035,1,5,0
936.6,6.843323,21,1,0
2859.83,7.958867,4,0,0
1834.96,7.515323,0,6,0
3230.46,8.080689,4,2,0
3302.64,8.10278,21,6,0
3625.65,8.196065,20,3,0
4433.57,8.397186,22,6,0
365.53,5.90408,15,1,0
4869.41,8.490933,23,4,0
1025.08,6.933501,12,1,0
2364.19,7.768614,10,0,0
4534.67,8.419728,21,4,0
2515.71,7.830708,14,0,0
309.29,5.737507,19,2,0
1953.1,7.577685,3,0,0
1539.92,7.340135,2,6,0
682.34,6.526993,23,3,0
2788.51,7.933621,14,6,0
1836.54,7.516183,7,6,0
4400.67,8.389739,5,1,0
2414.98,7.78986,11,2,0
4232.08,8.350685,16,1,0
4058.86,8.308904,23,2,1
1672.02,7.422386,1,5,0
470.9,6.156767,19,5,0
1091.74,6.996444,0,6,0
1465.23,7.29045,12,2,0
2679.33,7.893695,9,3,0
1092.56,6.997194,8,6,0
878.0,6.778785,6,3,0
4760.19,8.468253,17,6,0
4986.84,8.514758,11,2,0
4573.64,8.428283,17,1,0
1746.05,7.465684,21,6,0
2660.96,7.886818,18,3,0
4276.34,8.361087,9,4,0
4377.94,8.384562,22,1,0
4706.89,8.456995,20,3,0
3090.59,8.036441,21,1,0
3647.18,8.201984,23,6,0
1134.46,7.034793,10,5,0
3704.15,8.217479,4,2,0
3439.91,8.143491,4,5,0
2646.53,7.881382,13,0,0
4967.0,8.510773,9,2,0
509.86,6.236096,19,1,0
3035.93,8.018602,18,6,0
4067.14,8.310941,17,3,0
4129.62,8.326183,7,0,0
2485.14,7.818487,23,2,0
2467.43,7.811338,23,4,0
3822.73,8.248982,6,3,0
902.17,6.805911,19,1,0
4894.03,8.495976,4,0,0
1088.39,6.993373,6,1,0
2270.27,7.728094,0,0,1
847.2,6.743116,22,6,0
3695.24,8.215071,1,6,0
1570.78,7.359964,16,0,0
4599.64,8.433951,14,1,0
1063.77,6.970514,11,6,1
2401.76,7.784373,5,5,0
3630.04,8.197274,4,1,0
2442.41,7.80115,16,1,0
2129.02,7.663887,2,5,0
1131.76,7.032412,10,6,0
3500.53,8.160955,4,1,0
4141.48,8.32905,0,1,0
3966.15,8.285803,11,5,0
4337.93,8.375383,7,5,0
4818.73,8.480473,18,0,0
953.48,6.861167,23,1,0
1519.87,7.327038,22,4,0
3285.81,8.097673,13,3,0
4040.35,8.304334,5,2,0
544.07,6.300914,8,1,0
1220.04,7.107458,14,3,0
2920.39,7.979815,6,4,0
2706.49,7.903777,17,1,0
1399.69,7.24472,22,1,0
3065.66,8.028344,14,5,0
4489.14,8.409639,5,0,0
1716.52,7.448637,20,2,0
2911.77,7.97686,8,3,0
2979.33,7.999789,0,2,0
476.98,6.169569,11,4,0
3266.92,8.091909,13,2,0
3098.44,8.038977,19,6,0
509.15,6.234705,17,3,0
1209.62,7.098888,4,2,0
2325.26,7.752017,8,3,0
4413.01,8.392539,2,5,0
1389.33,7.237296,9,0,0
1888.94,7.5443,23,1,0
4362.81,8.381101,10,1,0
2914.75,7.977882,14,3,0
1339.84,7.201052,10,4,0
1028.17,6.936508,11,3,0
1826.19,7.510535,15,6,0
3060.62,8.026699,6,1,0
217.46,5.386603,9,5,0
4330.91,8.373764,6,1,0
3555.42,8.17651,8,0,0
2876.57,7.964701,4,6,0
3879.22,8.263647,11,3,0
587.89,6.378239,21,6,0
2080.24,7.640719,23,6,0
1607.14,7.382834,23,5,0
237.27,5.473404,20,4,0
3054.05,8.024551,14,4,0
4524.67,8.417521,15,2,0
1529.18,7.333141,11,2,0
3228.24,8.080002,2,5,0
1897.24,7.548682,23,2,0
1958.5,7.580445,22,5,0
4613.4,8.436937,9,3,0
322.75,5.779972,19,1,0
2581.46,7.856498,5,0,0
2182.79,7.688817,8,4,0
3442.21,8.144159,1,6,0
971.12,6.879479,0,3,0
509.68,6.235743,7,0,0
3040.18,8.020001,7,2,0
952.0,6.859615,1,6,0
3138.85,8.05193,2,2,0
854.26,6.751406,8,0,0
3924.46,8.275239,13,4,0
3445.95,8.145245,4,4,0
1252.73,7.133878,18,2,0
4286.0,8.363342,3,0,0
1075.75,6.981703,22,5,0
729.18,6.593291,1,3,0
142.88,4.96898,20,4,0
4435.6,8.397644,15,4,0
2120.95,7.660091,16,1,0
894.81,6.797728,3,2,0
3670.35,8.208315,11,5,0
670.03,6.508814,22,1,0
1856.27,7.526863,14,0,0
3002.36,8.007487,5,5,0
426.53,6.058024,1,6,0
1752.83,7.469557,1,4,0
507.01,6.230501,12,5,0
454.68,6.121791,11,5,0
3292.92,8.099834,12,6,0
1092.22,6.996883,14,3,0
436.2,6.080391,17,5,0
1888.53,7.544083,4,5,0
2054.65,7.628347,18,3,0
2696.88,7.900222,6,2,0
32.06,3.498324,8,1,0
2165.16,7.680711,2,5,0
3142.45,8.053076,16,0,0
3899.85,8.26895,12,2,0
38.12,3.666634,18,4,0
4360.62,8.380599,4,5,0
1302.94,7.173146,18,0,0
4416.13,8.393245,19,2,0
3342.29,8.114711,6,3,0
945.01,6.852253,6,4,0
441.12,6.091581,9,3,0
3495.63,8.159555,3,5,0
1515.21,7.323969,5,3,0
2551.27,7.844738,20,6,0
3472.81,8.153007,2,1,0
4029.18,8.301566,16,6,0
596.37,6.392537,13,4,0
231.11,5.447211,5,3,0
4099.26,8.318806,10,5,0
67.5,4.226834,22,3,0
2127.06,7.662966,10,5,0
2697.88,7.900592,4,6,0
4922.14,8.501702,2,6,0
2909.61,7.976118,13,1,0
1948.1,7.575123,17,1,0
2837.23,7.950936,3,4,0
880.45,6.781568,0,3,0
976.31,6.884804,13,5,0
2745.14,7.917952,21,1,0
4239.3,8.352389,23,5,0
1431.0,7.266827,10,3,0
1638.68,7.402256,4,5,0
1609.43,7.384257,18,2,0
2379.41,7.775028,15,0,0
3777.84,8.237172,8,6,0
2977.31,7.999111,21,1,0
4617.51,8.437827,16,2,0
4724.71,8.460773,22,2,0
3770.68,8.235276,16,3,0
4786.83,8.473833,21,3,0
4225.0,8.349011,23,6,0
563.21,6.335427,18,5,0
3657.27,8.204746,17,6,0
2304.79,7.743179,10,2,0
2711.82,7.905744,17,0,0
4191.31,8.341007,15,1,0
1372.31,7.224979,3,2,0
2471.07,7.812811,9,6,0
2520.52,7.832617,18,2,0
2199.87,7.696608,1,2,0
2745.1,7.917937,19,3,0
2164.71,7.680504,7,6,0
2505.96,7.826826,0,4,0
3236.86,8.082668,9,6,0
683.15,6.528177,12,3,0
923.05,6.828766,1,6,0
2715.14,7.906967,23,3,0
4640.82,8.442862,10,5,0
2429.72,7.795943,10,1,0
975.36,6.883831,4,0,0
1424.49,7.262271,12,3,0
2086.1,7.643531,23,3,0
2033.99,7.618246,9,6,0
668.19,6.506068,5,4,0
1792.77,7.492075,12,4,0
2319.12,7.749374,12,4,0
3292.2,8.099615,2,4,0
2512.4,7.829392,0,6,0
1331.0,7.194437,17,4,0
202.49,5.315617,10,4,0
3804.61,8.244232,1,3,0
2192.2,7.693117,9,4,0
1708.01,7.44367,16,1,0
2961.19,7.993684,19,6,0
2025.31,7.613972,15,4,0
2533.16,7.837618,6,5,0
912.42,6.817196,2,6,1
4967.55,8.510883,2,2,0
574.91,6.355951,8,0,0
516.15,6.248333,1,5,0
558.72,6.327437,20,5,0
3395.8,8.130589,17,2,0
1182.48,7.076215,20,6,0
2155.43,7.676209,14,2,0
1196.41,7.087916,11,0,0
3114.16,8.044036,4,4,0
1407.79,7.250486,14,6,0
3547.7,8.174337,2,0,0
1586.14,7.369689,21,6,0
3257.9,8.089145,4,3,0
4890.69,8.495293,19,6,0
632.98,6.452017,19,4,0
664.07,6.499892,19,2,0
1589.73,7.371948,12,4,0
1966.05,7.58429,4,3,0
2399.22,7.783316,9,5,0
1068.94,6.975358,7,1,0
2158.61,7.677683,7,4,0
1941.09,7.57152,13,5,0
4862.59,8.489532,14,1,0
2092.33,7.646511,16,2,0
4316.97,8.370541,3,3,0
2691.55,7.898244,16,0,0
4636.71,8.441976,15,2,0
950.91,6.85847,2,3,0
2567.85,7.851214,16,1,0
4555.01,8.424203,17,0,0
2912.64,7.977158,18,3,0
1558.43,7.352076,15,5,0
4620.94,8.43857,3,6,0
2269.04,7.727553,17,2,0
2347.63,7.761587,13,5,0
4418.92,8.393877,19,6,0
2110.27,7.655045,11,3,0
1099.81,7.003802,22,3,0
1706.22,7.442622,8,1,0
1305.43,7.175054,12,3,0
3383.88,8.127074,9,1,0
3119.58,8.045774,10,5,0
4958.61,8.509082,0,4,0
729.79,6.594126,17,6,0
3845.29,8.254864,3,6,0
2610.77,7.867783,10,4,0
4338.13,8.375429,14,0,0
2131.69,7.665139,15,2,0
3901.39,8.269344,10,5,0
1361.63,7.217172,5,2,0
1338.72,7.200216,22,0,0
600.04,6.398661,23,6,0
239.15,5.481264,14,6,0
638.27,6.460327,13,0,0
257.67,5.555553,3,4,0
589.69,6.381291,10,3,0
432.21,6.071223,20,5,0
202.98,5.318022,5,0,0
983.99,6.892631,6,5,0
4932.39,8.503782,22,6,0
317.71,5.764282,15,0,0
10.79,2.467252,16,2,0
412.86,6.025528,21,5,0
4922.03,8.501679,7,6,0
760.4,6.635159,20,6,0
2773.53,7.928237,21,3,0
1896.13,7.548097,11,0,0
1418.05,7.257743,23,2,0
3840.71,8.253673,3,4,0
4027.5,8.301149,11,1,0
4851.21,8.48719,8,5,0
4723.36,8.460487,11,6,0
778.92,6.659191,19,1,0
4.37,1.680828,0,5,0
4443.24,8.399364,20,2,0
2813.6,7.942575,2,2,0
1602.25,7.379788,18,0,0
783.37,6.664881,8,5,0
551.19,6.313892,7,6,0
1337.16,7.199051,22,2,0
1333.49,7.196304,21,6,0
4876.48,8.492384,13,6,0
840.11,6.734722,1,4,0
3037.61,8.019155,20,3,0
757.98,6.631975,8,6,0
3504.46,8.162077,0,6,0
1695.34,7.436228,19,4,0
3376.16,8.12479,11,6,0
2766.79,7.925804,13,6,0
1995.45,7.599126,20,0,0
1647.73,7.407761,21,0,0
1893.45,7.546684,3,3,0
1921.02,7.561132,4,2,0
1588.93,7.371445,17,2,0
3853.66,8.257038,10,0,0
3745.05,8.228457,3,4,0
3191.21,8.068469,9,3,1
2900.94,7.973135,14,0,0
3771.3,8.23544,14,5,0
3865.58,8.260126,18,5,0
2302.6,7.742228,19,5,0
2829.49,7.948205,14,6,0
2256.0,7.721792,13,1,0
1013.24,6.921895,13,5,0
3787.96,8.239847,13,3,0
3620.63,8.194679,10,6,0
2863.04,7.959988,4,0,0
2847.99,7.95472,11,3,0
243.64,5.499788,13,1,0
392.96,5.976249,14,5,0
2453.75,7.80578,10,2,0
2580.49,7.856122,16,2,0
586.53,6.375927,5,2,0
2880.98,7.966233,23,1,0
4228.87,8.349927,4,5,0
1941.6,7.571783,21,3,0
4878.22,8.492741,22,3,0
4402.01,8.390044,12,4,0
4935.85,8.504483,2,3,0
3124.54,8.047362,12,0,0
1956.05,7.579194,18,6,0
610.01,6.415113,19,2,0
4512.05,8.414728,19,5,0
1016.52,6.925124,20,3,0
2451.01,7.804663,5,3,0
2526.69,7.835061,17,6,0
3040.3,8.02004,14,4,0
902.5,6.806276,4,2,0
4200.97,8.343309,2,2,0
1516.61,7.324892,20,2,0
907.82,6.812147,2,1,0
2971.56,7.997179,18,0,0
1072.02,6.978232,1,0,0
4890.0,8.495152,3,2,0
2547.57,7.843288,3,5,0
3679.79,8.210883,8,1,0
2022.12,7.612396,18,4,0
1403.1,7.247152,20,6,0
2372.36,7.772062,20,1,0
1980.4,7.591559,4,3,0
2663.57,7.887798,21,2,0
2456.59,7.806936,8,0,0
4188.45,8.340325,10,4,0
3722.29,8.222363,7,0,0
2059.6,7.630752,6,2,0
1827.88,7.511459,21,2,0
2910.1,7.976286,20,0,0
36.53,3.625141,9,0,0
2793.05,7.935247,19,5,0
3456.2,8.148214,0,2,0
4151.44,8.331451,5,0,0
4453.08,8.401576,18,3,0
4023.96,8.30027,6,5,0
72.24,4.293742,8,0,0
2470.13,7.812431,5,6,0
1352.58,7.210508,15,5,0
1216.14,7.104259,14,0,0
1157.4,7.054795,0,1,0
3518.92,8.166194,7,2,0
2098.4,7.649407,12,4,0
4569.64,8.427409,18,6,0
3387.42,8.128119,3,2,0
1671.79,7.422248,5,4,0
3092.98,8.037214,18,5,0
1851.75,7.524426,14,0,0
200.34,5.304995,1,6,0
2783.89,7.931964,20,0,0
1727.16,7.454813,16,4,0
1211.85,7.100728,22,0,0
1611.21,7.385361,2,1,0
1041.07,6.948964,22,4,0
372.44,5.922757,2,6,0
2957.45,7.992421,12,5,0
1497.11,7.31196,12,2,0
3962.95,8.284996,11,4,0
2129.95,7.664323,17,4,0
817.56,6.707547,21,0,0
1298.91,7.17005,23,1,0
995.55,6.904299,9,3,0
3664.88,8.206824,18,0,0
1974.0,7.588324,1,3,0
3590.87,8.186428,1,1,0
2453.98,7.805874,22,0,0
2021.43,7.612055,19,3,0
534.14,6.282528,9,4,0
729.99,6.5944,8,5,0
2309.01,7.745007,7,6,0
2097.07,7.648773,19,2,0
2378.5,7.774646,1,4,0
1689.09,7.432537,21,5,0
4813.91,8.479473,1,4,0
4937.54,8.504825,22,6,0
1317.6,7.184326,15,3,0
2761.46,7.923877,22,3,0
1719.47,7.450353,21,1,0
563.36,6.335692,3,0,0
1710.81,7.445307,12,2,0
303.24,5.717817,23,0,0
1083.5,6.988874,17,2,0
2594.19,7.861415,1,3,0
174.4,5.167069,11,6,0
4851.87,8.487326,10,6,0
1432.23,7.267686,8,0,0
4627.03,8.439887,23,0,0
2123.89,7.661475,5,0,0
603.63,6.404617,2,4,0
2396.59,7.782219,9,0,0
577.15,6.359833,1,3,0
735.0,6.60123,0,1,0
1416.38,7.256565,23,4,0
2279.29,7.732058,15,5,0
101.09,4.625855,18,0,0
3804.6,8.244229,15,6,0
1468.49,7.292671,18,3,0
2025.15,7.613893,0,1,0
1039.15,6.94712,18,0,0
3779.02,8.237485,7,4,0
4210.21,8.345505,11,0,0
1464.11,7.289686,14,0,0
2837.56,7.951052,22,4,0
3300.13,8.10202,18,2,0
4543.44,8.42166,15,0,0
3765.33,8.233856,9,0,0
2092.87,7.646769,23,0,0
739.57,6.60742,12,4,0
2288.99,7.736303,23,6,0
308.72,5.735669,20,4,0
661.62,6.496202,6,6,0
560.21,6.330095,14,6,0
303.93,5.720082,16,3,0
2252.25,7.720129,8,1,0
3437.53,8.142799,9,1,0
3736.17,8.226084,3,0,1
2797.47,7.936828,8,0,0
4122.76,8.324521,19,6,0
1935.04,7.5684,0,4,0
3369.77,8.122896,7,3,0
4014.09,8.297815,20,0,0
43.49,3.795264,14,1,0
2886.86,7.968271,7,5,0
3100.9,8.03977,8,0,0
1679.86,7.427061,16,4,0
882.52,6.783914,0,3,0
3356.62,8.118988,4,5,0
2250.79,7.719481,19,0,0
3036.3,8.018724,16,6,0
1537.04,7.338264,3,5,0
2067.37,7.634516,0,3,0
1046.59,6.954248,3,0,0
2510.43,7.828608,16,2,0
1818.08,7.506086,14,5,0
4197.33,8.342442,19,5,0
1992.81,7.597803,6,4,0
3407.53,8.134036,1,5,0
2548.84,7.843786,12,2,0
2060.44,7.63116,8,5,1
3456.53,8.14831,14,4,0
4968.2,8.511014,2,0,0
67.41,4.225519,0,5,0
2611.18,7.86794,14,4,0
425.4,6.055378,22,4,0
179.44,5.195398,5,2,0
1688.5,7.432188,5,0,0
86.4,4.470495,12,3,0
3745.96,8.2287,10,5,0
1894.86,7.547428,12,6,0
45.22,3.833413,12,4,0
2445.68,7.802487,19,4,0
2538.96,7.839904,3,5,0
3356.58,8.118976,6,1,0
1180.31,7.074379,19,4,0
2215.63,7.703743,16,4,0
2669.8,7.890133,14,5,0
2397.49,7.782595,3,2,0
3482.96,8.155925,5,3,0
2980.44,8.000162,5,6,0
3994.48,8.292919,13,1,0
1779.3,7.484537,1,3,0
176.55,5.179252,18,6,0
2427.88,7.795186,17,5,0
4648.8,8.444579,1,1,0
2000.29,7.601547,14,6,0
4530.88,8.418892,12,1,0
1245.6,7.128175,6,0,0
4590.8,8.432027,18,5,0
1237.5,7.121656,20,6,0
4118.32,8.323443,7,0,0
416.82,6.035051,22,6,0
819.44,6.709841,12,5,0
3495.85,8.159618,12,4,0
1567.67,7.357983,9,0,0
22.25,3.146305,4,3,0
4874.36,8.491949,4,1,0
1268.48,7.146363,5,0,0
2275.68,7.730474,18,4,0
1560.74,7.353556,5,3,0
3587.04,8.185361,9,2,0
1578.5,7.364864,21,6,0
2315.62,7.747865,13,4,0
4535.21,8.419847,0,5,0
2086.18,7.643569,23,3,0
4286.87,8.363545,2,2,0
1587.76,7.370709,9,5,0
3588.14,8.185668,3,4,0
4179.86,8.338272,23,4,0
2650.44,7.882858,20,6,0
216.24,5.381003,4,6,0
3865.37,8.260071,9,2,0
2979.92,7.999987,21,5,0
701.53,6.554688,8,1,0
305.06,5.723781,19,1,0
121.13,4.805086,19,0,0
4424.53,8.395145,8,3,0
3276.62,8.094873,21,5,0
3386.34,8.1278,2,4,0
2981.83,8.000628,11,1,0
3735.48,8.225899,13,4,0
4135.3,8.327557,11,5,0
4344.97,8.377004,10,3,0
2352.56,7.763684,16,6,0
3774.81,8.23637,17,0,0
4117.6,8.323269,12,6,0
3366.56,8.121944,2,0,1
4212.15,8.345966,5,5,0
4859.79,8.488956,5,5,0
2363.64,7.768381,5,5,0
3917.64,8.2735,11,4,0
1259.37,7.139161,18,6,0
304.5,5.72195,8,3,0
4175.15,8.337145,18,6,0
4673.92,8.449967,10,4,0
404.37,6.0048,1,0,0
4614.6,8.437197,6,5,0
4464.48,8.404132,20,4,0
2068.67,7.635144,18,6,0
3628.48,8.196845,7,2,0
3300.62,8.102169,15,6,0
2747.45,7.918792,16,1,0
4020.0,8.299286,10,5,0
668.26,6.506173,4,6,0
179.7,5.196838,3,4,0
3798.02,8.242498,19,0,0
1635.72,7.40045,15,0,0
1512.56,7.32222,3,0,0
3792.01,8.240915,21,5,0
3559.55,8.17767,7,6,0
2167.14,7.681625,11,0,0
3229.98,8.080541,4,2,0
2632.52,7.876077,0,2,0
4439.94,8.398621,10,1,0
3553.63,8.176006,15,2,0
2169.04,7.682501,17,6,0
2861.42,7.959423,14,3,0
2046.2,7.624228,21,2,0
3050.21,8.023294,9,6,0
3112.46,8.04349,7,2,0
83.25,4.433789,5,5,0
3327.31,8.11022,7,4,0
4932.86,8.503877,20,1,0
4492.45,8.410376,6,3,0
2779.58,7.930415,21,6,0
2348.56,7.761983,9,6,0
2123.03,7.661071,13,5,0
3451.01,8.146712,16,0,0
3339.54,8.113888,15,0,0
248.24,5.518416,15,6,0
641.81,6.465849,17,3,0
444.92,6.10014,6,0,0
541.51,6.296207,12,2,0
1904.57,7.552536,0,2,0
681.09,6.525162,12,4,0
2388.83,7.778978,11,2,0
4588.27,8.431476,11,0,0
4067.43,8.311012,2,3,0
406.13,6.009133,11,2,0
2275.92,7.730579,7,1,0
1842.21,7.519264,22,0,0
1001.22,6.909973,10,4,0
3128.34,8.048577,13,2,0
1746.21,7.465776,9,5,0
863.24,6.761851,21,1,0
1652.0,7.410347,16,2,0
2326.37,7.752494,9,6,0
2326.55,7.752571,5,0,0
4771.16,8.470554,16,1,0
1495.09,7.31061,1,3,0
1294.23,7.166444,21,6,0
4646.98,8.444188,9,2,0
1177.9,7.072337,1,1,0
4425.23,8.395303,21,1,0
3478.02,8.154506,15,1,0
